uid,name,url,latitude,longitude,zipcode,rating,cluster,starting_price,res_score,bus_score,subway_score,traffic_score,res_score_raw,bus_score_raw,subway_score_raw
616,Marjorie Thompson- Washington Realty Corp.,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.673025,-73.963211,11238,3,3,1723.342864,1.5,3.904558406,2.512337566,3.208447986,30,78.09116812,50.24675131
617,Spanish Princess Cleaning Services,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.7185087,-73.9821796,10002,4,38,1790.816491,2.129158088,0,3.352382527,1.676191263,42.58316175,0,67.04765053
618,990 Avenue of the Americas,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.75125,-73.98626,10018,1.5,98,2203.669059,1.858220697,3.934816807,5,4.467408404,37.16441394,78.69633614,100
619,The Marc,https://s3-media4.fl.yelpcdn.com/bphoto/5PmXmU-xaIM2DLyp3vHkMw/o.jpg,40.7645394,-73.983898,10019,2,30,1520.738017,4.296657214,3.925700847,3.228703909,3.577202378,85.93314427,78.51401693,64.57407817
620,Platinum Properties,https://s3-media2.fl.yelpcdn.com/bphoto/UPn2g8U1PYmlMZOikBq2pQ/o.jpg,40.7051415,-74.0067386,10005,4,147,1747.989655,5,3.729425372,5,4.364712686,100,74.58850744,100
621,100 Barclay,https://s3-media1.fl.yelpcdn.com/bphoto/UiIm9fFTAAQ2TjnxOuyO4g/o.jpg,40.71401657,-74.01270717,10007,4,125,2079.552128,3.646407476,3.193575505,5,4.096787753,72.92814952,63.8715101,100
622,TF Cornerstone,https://s3-media4.fl.yelpcdn.com/bphoto/jtmSJDupmmgqHblI7cSCYg/o.jpg,40.70643,-74.0098,10005,2.5,147,831.6666667,5,0,3.271584281,1.635792141,100,0,65.43168562
623,The Hammel,https://s3-media2.fl.yelpcdn.com/bphoto/e92qI6HnIBxHiqDUksA_eA/o.jpg,40.913013,-73.785273,10801,4.5,35,2237.836228,2.345908001,2.928930535,5,3.964465268,46.91816001,58.5786107,100
624,Toscano Floor Designs,https://s3-media1.fl.yelpcdn.com/bphoto/235-U01ohwR955wfKYx_cA/o.jpg,40.75697105,-73.9361928,11101,3.5,23,2103.246036,3.483845042,3.677936126,3.046429486,3.362182806,69.67690083,73.55872251,60.92858972
625,59 Kent - The Landmark Pencil Factory,https://s3-media4.fl.yelpcdn.com/bphoto/LblinoVwf1jtuIKey7eYPg/o.jpg,40.7305254,-73.95880759,11222,2.5,124,1534.120665,1.5,0,4.108297829,2.054148914,30,0,82.16595657
626,Wall Patch,https://s3-media3.fl.yelpcdn.com/bphoto/rwAkpoW3TEWFBz32UF9n-w/o.jpg,40.67133,-73.93645,11213,5,156,1640.808188,2.490407942,3.255846374,3.433627048,3.344736711,49.80815884,65.11692748,68.67254096
627,Student Rental NYC,https://s3-media1.fl.yelpcdn.com/bphoto/xQMUn1OcLnKiDI2pCBS-PQ/o.jpg,40.733203,-73.986251,10003,5,16,1344.163951,3.135496968,3.907207774,4.5856172,4.246412487,62.70993935,78.14415548,91.712344
628,Doorkee,https://s3-media3.fl.yelpcdn.com/bphoto/Zqf8xxgTjDTF88a5KzKccA/o.jpg,40.75270462,-73.9725647,10017,3,88,2257.530593,5,1.688110617,2.017088264,1.85259944,100,33.76221234,40.34176527
629,The Corcoran Group - Brooklyn Heights,https://s3-media3.fl.yelpcdn.com/bphoto/7BQaIhMzds_3WkF3nMG4Rw/o.jpg,40.694618,-73.994514,11201,3,19,1650.429106,4.296657214,1.307459204,2.340849563,1.824154383,85.93314427,26.14918408,46.81699125
630,Renoir House Apartments,https://s3-media4.fl.yelpcdn.com/bphoto/sDpiWOxXqcvI9Sa4AJVg2w/o.jpg,40.763812,-73.963477,10065,1.5,104,1785.118529,5,0,0,0,100,0,0
631,Novo Boutique Living,https://s3-media2.fl.yelpcdn.com/bphoto/U1SWk1FF5dt4quAXgvdwDg/o.jpg,40.72334,-73.99249,10002,2,141,1222.770695,2.43880082,3.247428361,1.614994212,2.431211287,48.7760164,64.94856722,32.29988424
632,"California Closets - New York, NY",https://s3-media1.fl.yelpcdn.com/bphoto/bAOT2Dz68VZbwBAKW3p6Hg/o.jpg,40.775747,-73.94751331,10028,3.5,162,1923.889132,2.400095479,3.752420603,1.502347883,2.627384243,48.00190957,75.04841205,30.04695766
633,The Murray Park,https://s3-media1.fl.yelpcdn.com/bphoto/AOB8UID0k8gaRZj_Q-bw9Q/o.jpg,40.74633,-73.98032,10016,1,2,1447.569418,5,3.479567131,4.325545491,3.902556311,100,69.59134262,86.51090981
634,The Sovereign,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.75843,-73.96063,10022,3,104,1106.31406,5,3.975952622,2.35215167,3.164052146,100,79.51905244,47.0430334
635,Murray Hill Crescent,https://s3-media3.fl.yelpcdn.com/bphoto/UyDzSwck4o0pFKVzU7Mzdg/o.jpg,40.74663,-73.97598,10016,5,88,2173.453663,5,3.891540069,3.276527403,3.584033736,100,77.83080138,65.53054805
636,Hunter's Point South Commons,https://s3-media3.fl.yelpcdn.com/bphoto/H8FUoADBBlGFT4l3OR2OTA/o.jpg,40.74351454,-73.9591916,11101,1,142,1260.193537,3.296273002,3.796373974,4.447829229,4.122101602,65.92546003,75.92747948,88.95658458
637,Olympia House,https://s3-media2.fl.yelpcdn.com/bphoto/CbAONazKvXXUwjY5jBleaA/o.jpg,40.7514807,-73.9717502,10017,3,88,2053.900895,5,3.959005959,0.584864067,2.271935013,100,79.18011918,11.69728133
638,L Nelson & Associates Real Estate,https://s3-media3.fl.yelpcdn.com/bphoto/w-UrZGoRxrGVWY7x37g9Hw/o.jpg,40.689712,-73.970436,11205,4.5,73,1675.10273,1.5,2.658785289,5,3.829392645,30,53.17570578,100
639,Sovereign at Shipyard,https://s3-media3.fl.yelpcdn.com/bphoto/oFqsCethos81svn3iW-jjw/o.jpg,40.7529944,-74.0239383,7030,1,106,2144.372382,2.400095479,3.981913729,0.433866168,2.207889948,48.00190957,79.63827458,8.677323353
640,Luxe Micro,https://s3-media3.fl.yelpcdn.com/bphoto/xzgujILdiQKYXHpimG1DGg/o.jpg,40.721263,-73.999325,10013,1,86,2102.917585,2.490407942,3.849266753,4.610091933,4.229679343,49.80815884,76.98533506,92.20183866
641,Loisaida Realty,https://s3-media2.fl.yelpcdn.com/bphoto/Kl31AhX-oQ8oTVoSrmiBkw/o.jpg,40.72512,-73.976325,10009,4.5,154,1758.962314,3.296273002,3.855710365,1.665807782,2.760759074,65.92546003,77.1142073,33.31615564
642,The Stratford Luxury Apartments - Glenwood,https://s3-media2.fl.yelpcdn.com/bphoto/3obVad-gmk1q7gCKowCdFw/o.jpg,40.768016,-73.953407,10021,1,177,1712.36883,4.296657214,3.920650099,1.420316573,2.670483336,85.93314427,78.41300197,28.40633145
643,Christina Brown Gardens,https://s3-media1.fl.yelpcdn.com/bphoto/r-Vcgpa7Mv6QgpRP2ywULA/o.jpg,40.6743924,-73.9577814,11238,4.5,3,1221.875977,1.5,3.921808993,1.701279042,2.811544017,30,78.43617986,34.02558083
644,Delshah Capital,https://s3-media1.fl.yelpcdn.com/bphoto/Wnd3lPGSy1ouXKDFODDyjQ/o.jpg,40.74959782,-73.97953033,10003,2.5,98,2625.701012,1.858220697,0,2.445631694,1.222815847,37.16441394,0,48.91263388
645,Daniel Kuperhand - B&H Properties,https://s3-media2.fl.yelpcdn.com/bphoto/kMBDBfc8qo0A3b8npS1QKA/o.jpg,40.6875866,-73.9795133,11217,5,190,1206.59464,2.045792737,3.589873442,1.133888828,2.361881135,40.91585473,71.79746883,22.67777656
646,The Hawthorne Apartments,https://s3-media2.fl.yelpcdn.com/bphoto/-Res740QjguCLeOmOv9sfA/o.jpg,40.660361,-73.696054,11580,4,100,1854.59961,2.43880082,1.685245611,1.728103364,1.706674487,48.7760164,33.70491221,34.56206727
647,Vandeveer Estates,https://s3-media3.fl.yelpcdn.com/bphoto/oYwwZJ3YiSEHv6pWFUUTAA/o.jpg,40.638597,-73.9426262,11210,1,43,2565.137076,4.592225276,3.755173511,1.545491641,2.650332576,91.84450552,75.10347022,30.90983282
648,Trump Village,https://s3-media3.fl.yelpcdn.com/bphoto/t_O-tJe5WHYhGlIRJrjT8w/o.jpg,40.577426,-73.973792,11224,2.5,21,1328.665019,1.5,2.690884794,3.236039251,2.963462023,30,53.81769588,64.72078502
649,Seaview Apartments,https://s3-media1.fl.yelpcdn.com/bphoto/OrC5EGMzoO6GaVXZbiItHw/o.jpg,40.5944059,-74.0711359,10305,2,37,2377.905573,1.5,3.313705965,2.92015401,3.116929987,30,66.27411929,58.40308019
650,Arabella 101,https://s3-media2.fl.yelpcdn.com/bphoto/cA419PvlmbAjVfckktVAhw/o.jpg,40.723476,-73.976578,10009,3,154,1828.562005,3.296273002,3.676589519,1.859773659,2.768181589,65.92546003,73.53179037,37.19547318
651,Townhouse Management Corporation,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.75968,-73.98993,10019,2.5,184,1453.227445,2.671032869,0,3.564529555,1.782264778,53.42065738,0,71.2905911
652,The Gateway,https://s3-media3.fl.yelpcdn.com/bphoto/eMBW4anO47VBO7Oo8yPk0g/o.jpg,40.746828,-74.260812,7079,5,52,870.5795908,1.5,3.04457997,3.001159921,3.022869946,30,60.8915994,60.02319842
653,Quintess Real Estate,https://s3-media1.fl.yelpcdn.com/bphoto/tiQ2A8bby3bS9U15WO1EhA/o.jpg,40.662511,-73.96142,11225,1.5,85,2248.341962,1.5,3.521450014,0.998763619,2.260106816,30,70.42900028,19.97527237
654,Bonnie Berman,https://s3-media4.fl.yelpcdn.com/bphoto/88XanM5DQUv9QHSwdp70CA/o.jpg,40.735191,-74.002479,10014,3.5,122,2238.329055,1.695658263,0,1.611475543,0.805737772,33.91316525,0,32.22951086
655,Ryan Fazio - Bond New York,https://s3-media2.fl.yelpcdn.com/bphoto/4XeODd8s7akf373r6YZ-aA/o.jpg,40.73459,-73.9909799,10003,5,16,1088.975441,3.135496968,1.848263989,5,3.424131995,62.70993935,36.96527978,100
656,Quarters,https://s3-media2.fl.yelpcdn.com/bphoto/eoK0yI07j6VQJAmwBHDt0w/o.jpg,40.71723,-73.9903999,10002,1,62,1283.688701,2.562657913,3.968006531,2.023717182,2.995861856,51.25315826,79.36013061,40.47434364
657,50 Columbus,https://s3-media1.fl.yelpcdn.com/bphoto/6DBlG7JumUsYfqg9ZExtAw/o.jpg,40.7186737,-74.0397491,7302,2.5,84,1820.101319,1.5,0,5,2.5,30,0,100
658,Cityproof Windows,https://s3-media2.fl.yelpcdn.com/bphoto/I2w0h2w2_6T4RmIaxp8_Dw/o.jpg,40.7520943,-73.9482346,11101,4.5,23,1424.555495,3.483845042,0,2.859933066,1.429966533,69.67690083,0,57.19866131
659,Queenswood Apartments,https://s3-media1.fl.yelpcdn.com/bphoto/bSKQuW2UiMlG1K-4LwnVwA/o.jpg,40.7387,-73.85897,11368,2.5,69,1678.805987,2.671032869,0,0.213831585,0.106915792,53.42065738,0,4.276631699
660,Hippodrome Concierge Services,https://s3-media2.fl.yelpcdn.com/bphoto/-P6enejJhGv4hiMoKXFV0Q/o.jpg,40.723263,-73.849937,11375,4.5,149,1655.586656,3.296273002,2.518446257,5,3.759223128,65.92546003,50.36892513,100
661,The Pier Apartments,https://s3-media3.fl.yelpcdn.com/bphoto/3uO_1M_EN1KHnpC18mHO5Q/o.jpg,40.719399,-74.031981,7311,2.5,121,1728.665874,2.671032869,3.89178036,1.810929642,2.851355001,53.42065738,77.8356072,36.21859283
662,Murray Hill Tower Apartments,https://s3-media2.fl.yelpcdn.com/bphoto/jg3Uuv5NQ5wUpjxg6WcbiA/o.jpg,40.7488566,-73.9732339,10016,3,88,1123.469293,5,3.861578671,1.276998477,2.569288574,100,77.23157342,25.53996953
663,Overall Assembly,https://s3-media2.fl.yelpcdn.com/bphoto/aMwhrfoslsLAAeoaV7N9Tw/o.jpg,40.74002075,-73.98552704,10010,4.5,146,1368.224897,3.296273002,0,0,0,65.92546003,0,0
664,Tungsten Property,https://s3-media2.fl.yelpcdn.com/bphoto/o1yk4_Kgh_g3X3RmxNGpmA/o.jpg,40.7207274,-73.99837033,10013,3,86,1446.040012,2.490407942,3.945446992,0,1.972723496,49.80815884,78.90893983,0
665,New York City Electricians,https://s3-media2.fl.yelpcdn.com/bphoto/6DefQ4NyQtE4JY17TLIKdw/o.jpg,40.72824635,-73.98706302,10003,4,109,1518.288389,1.5,3.719305128,2.595366062,3.157335595,30,74.38610256,51.90732123
666,The Bromley,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.78637,-73.97736,10024,4,94,1305.085293,1.5,3.517832713,2.340462499,2.929147606,30,70.35665426,46.80924998
667,Shore Haven Apts,https://s3-media3.fl.yelpcdn.com/bphoto/uETpJk9BdvEIpdSWmUsSJg/o.jpg,40.59867,-74.00191,11214,2,95,1295.362259,1.5,0,0,0,30,0,0
668,233 Schermerhorn Lofts,https://s3-media1.fl.yelpcdn.com/bphoto/bYPy3i4eKzp9noo7wQDp5g/o.jpg,40.688603,-73.9847042,11201,2.5,40,1943.621799,1.5,3.538561599,5,4.2692808,30,70.77123198,100
669,Standard Living Realty,https://s3-media4.fl.yelpcdn.com/bphoto/voyk_LI7JbOABp7aIHlXnQ/o.jpg,40.66963,-73.99287,11215,1.5,97,2169.918892,5,3.779613586,0.952886418,2.366250002,100,75.59227171,19.05772835
670,Ocean Towers,https://s3-media4.fl.yelpcdn.com/bphoto/2_l_BB8QPdBM-3MLQPZLrw/o.jpg,40.57439,-73.99106,11224,2,174,1908.595309,1.5,3.057951347,3.022531591,3.040241469,30,61.15902694,60.45063182
671,Crown Heights Apartments,https://s3-media4.fl.yelpcdn.com/bphoto/rI2yNQkI8GV8y6-Rp5Tztw/o.jpg,40.6713636,-73.9432632,11213,2,46,1223.36156,2.796080896,3.81676864,0.88481198,2.35079031,55.92161791,76.3353728,17.69623959
672,Manhattan Life Real Estate,https://s3-media1.fl.yelpcdn.com/bphoto/o_AROn9HJ43yarZSbqgE6w/o.jpg,40.717946,-73.985018,10002,5,38,2096.6749,2.129158088,3.961071919,0.217368594,2.089220256,42.58316175,79.22143837,4.347371887
673,HZ Computer,https://s3-media2.fl.yelpcdn.com/bphoto/nnWNP_9ETFaUeh8AzZtBng/o.jpg,40.71480121,-73.9908483,10002,5,62,1931.280783,2.562657913,3.932993697,1.548829598,2.740911647,51.25315826,78.65987393,30.97659196
674,Silklofts,https://s3-media4.fl.yelpcdn.com/bphoto/K6bbXauFZZdF4XfnH8Bv3g/o.jpg,40.65859,-74.1191,7002,2,22,1964.832905,2.562657913,2.935527206,3.063876943,2.999702075,51.25315826,58.71054412,61.27753886
675,Reis,https://s3-media3.fl.yelpcdn.com/bphoto/cIsjhc776LE61ymsndFAUg/o.jpg,40.7578609,-73.9824298,10036,1,184,2038.304985,2.671032869,3.780609445,2.459701754,3.1201556,53.42065738,75.6121889,49.19403508
676,A to Z Renovations,https://s3-media1.fl.yelpcdn.com/bphoto/zudd35fpUWZnzXjPwpD5oQ/o.jpg,40.61743,-73.94198,11234,4.5,102,1664.789688,5,0,5,2.5,100,0,100
677,Carnegie Park,https://s3-media3.fl.yelpcdn.com/bphoto/NIkPUSI7aJ0oHri_Ue47Lw/o.jpg,40.783672,-73.949188,10128,3.5,115,1671.210009,2.129158088,0,0,0,42.58316175,0,0
678,Village Living NYC Rentals,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.7331332,-73.9914431,10003,3.5,16,2711.552072,3.135496968,3.876449221,5,4.43822461,62.70993935,77.52898441,100
679,77 Park Avenue Apartments,https://s3-media1.fl.yelpcdn.com/bphoto/tSPaqi-d5H5KZk6goTDKUA/o.jpg,40.7364674,-74.0337599,7030,2,44,2050.989601,5,3.431747994,1.278098133,2.354923063,100,68.63495987,25.56196265
680,Embassy House,https://s3-media4.fl.yelpcdn.com/bphoto/R5eTfj9tqpBZb3Ce57wmKA/o.jpg,40.75295,-73.96951,10017,3.5,88,1723.257416,5,2.818272526,5,3.909136263,100,56.36545052,100
681,The Alexander,https://s3-media4.fl.yelpcdn.com/bphoto/K2UAb3xCvbb81CJHoAnn7A/o.jpg,40.81641232,-73.98168607,7020,4,79,1651.699407,1.5,3.422940844,3.153977633,3.288459238,30,68.45881687,63.07955266
682,Midtown Luxury Skyrise,https://s3-media1.fl.yelpcdn.com/bphoto/-fC5oPwu8o0sNG2SIjKsRA/o.jpg,40.7602538,-73.9675441,10022,5,66,1284.528413,4.296657214,3.665845265,5,4.332922632,85.93314427,73.31690529,100
683,Embankment House,https://s3-media4.fl.yelpcdn.com/bphoto/NGe49d_WFk8OAKyObtXswA/o.jpg,40.7292813,-74.0454248,7302,3,110,2247.978021,1.5,2.834586115,1.037353565,1.93596984,30,56.6917223,20.7470713
684,101 West End Apartments,https://s3-media3.fl.yelpcdn.com/bphoto/2Ff5kDXlJEIMP4I9BPXz6Q/o.jpg,40.7751499,-73.98838,10023,1.5,90,1103.436497,3.212907651,3.816344628,5,4.408172314,64.25815301,76.32689256,100
685,Andy Ryan Photographer,https://s3-media2.fl.yelpcdn.com/bphoto/XCc6SYl-a__UvShJ_6PhZg/o.jpg,40.71217,-73.96372,11249,5,165,2066.965911,2.400095479,3.936289962,0,1.968144981,48.00190957,78.72579923,0
686,Palisade Terrace Apartments,https://s3-media2.fl.yelpcdn.com/bphoto/TQuion8kS61tO1N38O7_fg/o.jpg,40.84447,-73.97214,7024,5,181,2273.548116,1.695658263,3.82737702,4.304930236,4.066153628,33.91316525,76.54754039,86.09860471
687,Crystal Green Luxury Apartments - Glenwood,https://s3-media2.fl.yelpcdn.com/bphoto/JEYxn1nZxUZhWobfA5DU4Q/o.jpg,40.7558762,-73.9925074,10018,3,34,1810.003327,3.409953026,3.792366556,5,4.396183278,68.19906051,75.84733112,100
688,Sovereign Associates,https://s3-media3.fl.yelpcdn.com/bphoto/BIUeDDUZmDwto3WMiWk5Sw/o.jpg,40.8137,-73.9602139,10027,4.5,114,1647.587695,2.671032869,3.842168998,0.282719978,2.062444488,53.42065738,76.84337995,5.654399564
689,"Urban OrgaNYze, LLC",https://s3-media3.fl.yelpcdn.com/bphoto/ApSx-kiX7oCWeHpCdC5DsQ/o.jpg,40.76275504,-73.98135744,10019,5,30,1648.994618,4.296657214,3.988447872,0,1.994223936,85.93314427,79.76895744,0
690,Brooklyn Warehouse 180,https://s3-media2.fl.yelpcdn.com/bphoto/t9YPTAUZGZPz79Q-NA2g7g/o.jpg,40.69829,-73.98428,11201,2,80,1671.344453,4.296657214,3.117969872,3.263891944,3.190930908,85.93314427,62.35939743,65.27783887
691,Galaxy Towers,https://s3-media1.fl.yelpcdn.com/bphoto/4pZcYQg0JrDwyRhA3pn1FQ/o.jpg,40.79146586,-74.00045022,7093,3.5,117,1687.5913,2.671032869,3.834007107,1.180022482,2.507014795,53.42065738,76.68014214,23.60044964
692,Spring Creek Towers,https://s3-media3.fl.yelpcdn.com/bphoto/FrGERKj43967M8kUWXZCxA/o.jpg,40.650168,-73.883684,11239,3,196,2552.880026,5,3.622873002,2.382277117,3.002575059,100,72.45746003,47.64554234
693,12 East 88 Street,https://s3-media2.fl.yelpcdn.com/bphoto/qREdydr38adm6vOQSGVk_A/o.jpg,40.78236,-73.95859,10128,5,45,1943.129587,1.5,3.899370751,0,1.949685375,30,77.98741501,0
694,Twenty50 by Windsor,https://s3-media2.fl.yelpcdn.com/bphoto/XWVYuaVMtBZD9m85ZWn0sw/o.jpg,40.85237388,-73.96519609,7024,4,36,1447.098811,4.296657214,3.892390297,1.341792213,2.617091255,85.93314427,77.84780593,26.83584426
695,Citi Living Solutions,https://s3-media2.fl.yelpcdn.com/bphoto/c5Gm4jnNoMUPSkzvXgRyhQ/o.jpg,40.71933708,-73.8428356,11375,3.5,149,1751.173003,3.296273002,2.820074854,3.728047929,3.274061391,65.92546003,56.40149707,74.56095857
696,RiverParc,https://s3-media4.fl.yelpcdn.com/bphoto/SPrcME_LH8n1w-xhqg5PqQ/o.jpg,40.782264,-74.007819,7086,2,29,1414.758787,1.5,3.062839707,5,4.031419854,30,61.25679414,100
697,Nooklyn,https://s3-media4.fl.yelpcdn.com/bphoto/yXmPLZ6FxxocFChYIBa6pQ/o.jpg,40.70836666,-73.92193403,11237,4,32,2325,2.851657797,0,0,0,57.03315593,0,0
698,The Clermont Armory,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.6924599,-73.97054,11205,3.5,73,2011.715003,1.5,3.655130933,5,4.327565467,30,73.10261866,100
699,Classic Realty,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.76005,-73.97244,10022,1,66,1597.113319,4.296657214,3.888107968,4.078449774,3.983278871,85.93314427,77.76215935,81.56899548
700,Rol Realty,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.76609,-73.98683,10019,1,90,1508.080881,3.212907651,3.877281254,0.829309166,2.35329521,64.25815301,77.54562508,16.58618331
701,The Pierrepont,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.69465036,-73.9914963,11201,5,19,1808.886046,4.296657214,0,0,0,85.93314427,0,0
702,Tapiro Realty,https://s3-media2.fl.yelpcdn.com/bphoto/GjmkOIrQ75m0bmWvdHJfVg/o.jpg,40.65431,-73.9526999,11226,4.5,148,1332.354825,4.887793339,3.91687906,3.233118832,3.574998946,97.75586678,78.3375812,64.66237663
703,Big Apple Locksmith,https://s3-media4.fl.yelpcdn.com/bphoto/RjYGp_p7FZxC8C4Dp-FV4A/o.jpg,40.695013,-73.982843,11201,4.5,40,2124.787035,1.5,1.805592278,2.865544117,2.335568197,30,36.11184555,57.31088233
704,Serone Realty / Michael Sloan,https://s3-media2.fl.yelpcdn.com/bphoto/bEae5_Q2W-fvSGQYz8z6bQ/o.jpg,40.7321607,-74.0018007,10014,1,33,924.1587758,5,3.789918604,1.808862938,2.799390771,100,75.79837207,36.17725876
705,The Monarch,https://s3-media3.fl.yelpcdn.com/bphoto/9uXGjk7NExylMLdAig40gQ/o.jpg,40.80849,-74.082355,7073,2.5,197,1395.961134,1.509872623,3.900741598,0.873644351,2.387192974,30.19745246,78.01483195,17.47288701
706,Window Horizons - Hunter Douglas Shades And Blinds,https://s3-media4.fl.yelpcdn.com/bphoto/qWBOfn474vd6biXqlVjTog/o.jpg,40.78893,-73.97063,10024,5,6,1194.585824,3.046176949,3.370604164,5,4.185302082,60.92353897,67.41208327,100
707,Awaye Realty Management,https://s3-media2.fl.yelpcdn.com/bphoto/T8OYCvh88MkziQJxQii-9w/o.jpg,40.67572,-73.99937,11231,4,59,1112.543133,1.5,3.834499478,5,4.417249739,30,76.68998956,100
708,Bonnie's Maids,https://s3-media2.fl.yelpcdn.com/bphoto/PY_41p8-fADi8qe6wOPRQw/o.jpg,40.729795,-74.033518,7310,4.5,121,2666.676789,2.671032869,3.430906813,3.855791793,3.643349303,53.42065738,68.61813625,77.11583586
709,IFloorNY Hardwood Flooring,https://s3-media1.fl.yelpcdn.com/bphoto/74TQ9gvfzQyQVJxggT_tUA/o.jpg,40.624443,-74.026966,11209,5,83,1868.549098,4.296657214,3.925905346,4.306976237,4.116440791,85.93314427,78.51810691,86.13952474
710,Brooklyn's Best AC,https://s3-media1.fl.yelpcdn.com/bphoto/DrJas2Sr_FLGPBtINkZpCQ/o.jpg,40.6712471,-73.9576572,11238,4.5,3,1639.346229,1.5,3.663451059,1.032299822,2.34787544,30,73.26902117,20.64599643
711,Park Plaza Owners Corporation,https://s3-media4.fl.yelpcdn.com/bphoto/1UMk5VpddCPvFnubhwrIoQ/o.jpg,40.7336552,-73.8621051,11374,3,69,2333.378149,2.671032869,0,0,0,53.42065738,0,0
712,500 Sterling Place,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.674093,-73.961809,11238,1,3,1922.718301,1.5,2.78074175,0,1.390370875,30,55.614835,0
713,G&G Tub & Tile Reglazing,https://s3-media2.fl.yelpcdn.com/bphoto/KewHl6vGG2ibnL4OOC6jWA/o.jpg,40.662129,-74.000193,11232,4.5,97,1376.749985,5,3.724765072,3.089170744,3.406967908,100,74.49530144,61.78341488
714,Choice New York Companies,https://s3-media2.fl.yelpcdn.com/bphoto/_dTNVGxdxP-pd9ue17e-WQ/o.jpg,40.749913,-73.994405,10010,2,34,1180.565352,3.409953026,3.652982966,2.48265335,3.067818158,68.19906051,73.05965932,49.65306699
715,West 96th Apartments,https://s3-media2.fl.yelpcdn.com/bphoto/nSsg4qPX9F_1JuXF6_Qd5A/o.jpg,40.793337,-73.967587,10025,2.5,6,2224.750843,3.046176949,3.718568733,4.509226516,4.113897625,60.92353897,74.37137466,90.18453032
716,Lang Realty,https://s3-media1.fl.yelpcdn.com/bphoto/Y4oVSjOoZiTK_ywJ5DUUiQ/o.jpg,40.671475,-73.950044,11216,3.5,145,2384.585628,2.535564174,3.830242604,1.604813785,2.717528194,50.71128348,76.60485208,32.09627569
717,Roeblin Group,https://upload.wikimedia.org/wikipedia/commons/0/0a/Central_Park_during_Autumn%2C_NYC.jpg,40.71561,-73.99027,10002,5,62,2018.781579,2.562657913,3.94636261,5,4.473181305,51.25315826,78.9272522,100
718,540 West,https://s3-media3.fl.yelpcdn.com/bphoto/TkAx3HjHhlLo9iitw7JxXA/o.jpg,40.76465607,-73.99425507,10019,2.5,155,1236.814313,3.296273002,0,0,0,65.92546003,0,0
719,Riverwalk Crossing,https://s3-media3.fl.yelpcdn.com/bphoto/W3qGegsaWAAQEBA5UmjmfQ/o.jpg,40.75798416,-73.95397949,10044,2.5,173,1472.01778,4.296657214,3.139563218,3.312617758,3.226090488,85.93314427,62.79126435,66.25235516
720,Canco Lofts Condominium Center,https://s3-media1.fl.yelpcdn.com/bphoto/ER8lwPv_wVQ-jUoBMybbew/o.jpg,40.73826215,-74.0688015,7306,5,169,2156.482357,2.851657797,3.738422478,2.041117124,2.889769801,57.03315593,74.76844955,40.82234247
